Vereinsname,Vereinskürzel,Vereinsgründung,Name,Geburtsdatum,Typ,Position,Veranstaltungsname,Veranstaltungsdatum,Veranstaltungsort,Ortsbeschreibung
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Sarah,06.10.2001,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Niklas,16.02.1991,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Clara,27.01.2000,Extern,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Melina,16.08.1999,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Lisa,15.08.1997,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Karl,11.05.2003,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Louisa,28.01.1992,Mitarbeiter,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeer Einführungswoche,10.02.2018,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeer Einführungswoche,02.02.2019,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeer Einführungswoche,01.03.2020,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeer Einführungswoche,24.05.2021,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeer Einführungswoche,23.05.2022,Campus,Der gesamte Campus der TU Ilmenau
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeerparty,27.01.2018,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeerparty,11.01.2019,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeerparty,12.02.2020,Mensa,Mensa Ehrenberg
Erdbeer Woche,EWO,2007,Leni,13.10.1994,Student,Mitglied,Erdbeerparty,28.04.2021,Mensa,Mensa Ehrenberg
